student_id,exam_id
S0061,COMP201
S0061,COMP203
S0061,COMP204
S0061,MATH104
S0061,MATH401
S0062,COMP101
S0062,MATH102
S0062,MATH201
S0062,STAT301
S0062,STAT302
S0062,STAT401
S0062,STAT501
S0063,COMP103
S0063,COMP104
S0063,COMP201
S0063,COMP203
S0063,MATH201
S0063,STAT102
S0063,STAT301
S0064,STAT103
S0064,STAT201
S0064,STAT301
S0064,STAT302
S0065,COMP104
S0065,COMP202
S0065,COMP204
S0065,MATH104
S0065,STAT102
S0066,STAT302
S0066,STAT401
S0066,STAT402
S0066,STAT501
S0067,COMP101
S0067,COMP104
S0067,COMP201
S0067,COMP203
S0067,COMP204
S0068,COMP303
S0068,MATH102
S0068,STAT101
S0068,STAT102
S0068,STAT104
S0069,MATH201
S0069,MATH202
S0069,MATH303
S0069,MATH401
S0069,MATH402
S0070,COMP102
S0070,COMP103
S0070,COMP202
S0070,COMP203
S0070,STAT104
S0071,COMP102
S0071,COMP204
S0071,COMP302
S0071,MATH103
S0071,MATH402
S0071,STAT203
S0072,COMP103
S0072,MATH102
S0072,MATH201
S0072,MATH203
S0072,STAT101
S0072,STAT402
S0073,STAT101
S0073,STAT103
S0073,STAT201
S0073,STAT202
S0074,MATH301
S0074,MATH401
S0074,MATH501
S0075,COMP101
S0075,COMP104
S0075,MATH202
S0075,MATH301
S0075,MATH302
S0075,MATH303
S0075,MATH401
S0076,COMP102
S0076,COMP103
S0076,COMP202
S0076,STAT102
S0076,STAT201
S0077,COMP101
S0077,MATH302
S0077,STAT201
S0077,STAT203
S0077,STAT302
S0078,COMP103
S0078,MATH103
S0078,STAT102
S0078,STAT201
S0078,STAT202
S0078,STAT203
S0079,COMP301
S0079,COMP302
S0079,COMP401
S0079,COMP402
S0079,COMP501
S0079,COMP502
S0080,COMP204
S0080,COMP303
S0080,COMP401
S0080,COMP402
S0081,COMP101
S0081,COMP201
S0081,COMP202
S0081,COMP204
S0081,MATH104
S0081,STAT101
S0082,COMP101
S0082,COMP201
S0082,COMP202
S0082,COMP203
S0082,STAT104
S0083,MATH202
S0083,MATH302
S0083,MATH401
S0083,MATH402
S0084,COMP101
S0084,COMP104
S0084,COMP202
S0084,COMP301
S0084,COMP302
S0084,MATH102
S0084,STAT102
S0085,COMP101
S0085,COMP102
S0085,COMP202
S0085,COMP302
S0085,MATH202
S0085,STAT102
S0086,MATH201
S0086,MATH301
S0086,MATH302
S0086,MATH303
S0086,MATH402
S0087,COMP102
S0087,MATH201
S0087,MATH202
S0087,MATH301
S0087,MATH401
S0087,MATH402
S0087,STAT103
S0088,MATH102
S0088,MATH201
S0088,MATH202
S0088,MATH303
S0088,STAT104
S0088,STAT201
S0089,COMP201
S0089,COMP204
S0089,COMP303
S0089,COMP401
S0089,COMP402
S0089,MATH103
S0089,MATH301
S0090,COMP102
S0090,COMP103
S0090,COMP104
S0090,STAT102
S0090,STAT104
S0091,COMP102
S0091,COMP103
S0091,COMP201
S0092,COMP104
S0092,COMP203
S0092,COMP302
S0092,COMP303
S0092,MATH203
S0093,COMP402
S0093,MATH401
S0093,MATH402
S0093,MATH501
S0094,MATH103
S0094,MATH104
S0094,MATH201
S0094,MATH202
S0094,MATH203
S0095,COMP102
S0095,COMP103
S0095,COMP202
S0095,COMP302
S0095,MATH104
S0095,STAT201
S0096,COMP202
S0096,MATH102
S0096,STAT301
S0096,STAT302
S0096,STAT401
S0096,STAT402
S0097,COMP101
S0097,COMP102
S0097,MATH102
S0097,STAT101
S0097,STAT201
S0097,STAT202
S0098,COMP104
S0098,MATH201
S0098,MATH302
S0098,MATH303
S0098,MATH402
S0099,MATH202
S0099,MATH203
S0099,MATH301
S0099,MATH302
S0099,MATH303
S0100,COMP103
S0100,COMP202
S0100,COMP203
S0100,COMP204
S0100,MATH301
S0100,STAT203
S0101,MATH101
S0101,MATH201
S0101,MATH202
S0101,MATH203
S0102,COMP104
S0102,MATH104
S0102,STAT101
S0102,STAT202
S0102,STAT203
S0102,STAT302
S0103,COMP103
S0103,MATH201
S0103,STAT102
S0103,STAT103
S0103,STAT201
S0103,STAT202
S0104,STAT104
S0104,STAT203
S0105,COMP301
S0105,MATH201
S0105,MATH202
S0105,MATH203
S0105,MATH303
S0105,MATH402
S0105,STAT103
S0106,MATH103
S0106,STAT102
S0106,STAT103
S0106,STAT104
S0106,STAT202
S0106,STAT203
S0106,STAT302
S0107,MATH301
S0107,MATH302
S0107,MATH303
S0107,MATH401
S0107,STAT103
S0108,COMP102
S0108,MATH104
S0108,STAT104
S0108,STAT201
S0108,STAT203
S0109,MATH102
S0109,MATH103
S0109,MATH201
S0109,MATH202
S0109,MATH203
S0109,MATH301
S0109,MATH303
S0110,COMP101
S0110,MATH101
S0110,MATH103
S0110,MATH104
S0110,MATH202
S0110,STAT103
S0111,STAT102
S0111,STAT203
S0112,COMP201
S0112,MATH201
S0112,STAT203
S0112,STAT301
S0112,STAT302
S0112,STAT401
S0112,STAT402
S0113,COMP202
S0113,MATH301
S0113,MATH302
S0113,MATH303
S0113,MATH501
S0113,STAT301
S0114,STAT302
S0114,STAT402
S0114,STAT501
S0115,COMP202
S0115,COMP203
S0115,COMP301
S0115,MATH303
S0115,MATH401
S0116,COMP303
S0116,MATH202
S0116,STAT101
S0116,STAT102
S0116,STAT104
S0116,STAT201
S0116,STAT203
S0117,COMP104
S0117,COMP203
S0117,MATH202
S0117,STAT101
S0117,STAT201
S0117,STAT202
S0117,STAT203
S0118,COMP102
S0118,MATH101
S0118,MATH201
S0118,MATH203
S0118,STAT102
S0119,COMP202
S0119,COMP203
S0119,MATH102
S0119,MATH104
S0119,MATH202
S0119,MATH203
S0119,STAT302
S0120,MATH203
S0120,MATH303
S0120,MATH401
S0120,MATH402
S0121,COMP101
S0121,COMP103
S0121,MATH102
S0121,MATH202
S0121,STAT103
S0122,COMP101
S0122,COMP103
S0122,COMP104
S0122,COMP201
S0122,COMP204
S0122,COMP301
S0123,COMP101
S0123,COMP102
S0123,COMP104
S0123,COMP204
S0123,STAT102
S0123,STAT203
S0124,COMP103
S0124,COMP202
S0125,COMP101
S0125,MATH103
S0125,MATH201
S0125,MATH202
S0125,MATH301
S0125,MATH302
S0125,STAT202
S0126,COMP104
S0126,COMP303
S0126,STAT201
S0126,STAT202
S0126,STAT203
S0126,STAT302
S0126,STAT401
S0127,COMP302
S0127,COMP303
S0127,COMP402
S0127,COMP501
S0127,COMP502
S0128,COMP103
S0128,MATH201
S0128,MATH303
S0128,STAT102
S0128,STAT104
S0128,STAT202
S0128,STAT301
S0129,COMP102
S0129,COMP202
S0129,COMP203
S0129,COMP204
S0129,STAT203
S0129,STAT301
S0130,COMP104
S0130,MATH102
S0130,MATH103
S0130,STAT203
S0130,STAT302
S0130,STAT401
S0130,STAT402
S0131,COMP202
S0131,MATH102
S0131,STAT102
S0131,STAT201
S0131,STAT202
S0131,STAT203
S0132,COMP102
S0132,COMP202
S0132,COMP204
S0133,STAT201
S0133,STAT301
S0133,STAT302
S0133,STAT401
S0133,STAT402
S0134,COMP101
S0134,COMP102
S0134,COMP104
S0134,COMP202
S0134,MATH104
S0134,MATH302
S0135,MATH302
S0135,MATH401
S0135,MATH402
S0135,MATH501
S0136,COMP103
S0136,MATH201
S0136,STAT101
S0136,STAT103
S0136,STAT104
S0136,STAT203
S0137,STAT102
S0137,STAT103
S0137,STAT203
S0138,MATH101
S0138,STAT203
S0138,STAT301
S0138,STAT401
S0138,STAT402
S0139,MATH103
S0139,STAT101
S0139,STAT103
S0139,STAT104
S0139,STAT203
S0140,COMP101
S0140,MATH303
S0140,MATH401
S0140,MATH402
S0140,STAT104
S0140,STAT302
S0141,MATH101
S0141,MATH102
S0141,STAT101
S0141,STAT104
S0141,STAT201
S0141,STAT202
S0141,STAT203
S0142,COMP303
S0142,MATH101
S0142,MATH103
S0142,MATH203
S0142,STAT202
S0143,COMP103
S0143,COMP104
S0143,COMP302
S0143,MATH102
S0143,MATH201
S0144,COMP202
S0144,COMP203
S0144,STAT104
S0144,STAT201
S0144,STAT203
S0144,STAT301
S0145,COMP101
S0145,COMP102
S0145,COMP203
S0145,COMP204
S0145,MATH103
S0145,STAT203
S0146,COMP201
S0146,COMP204
S0146,COMP301
S0146,COMP303
S0146,STAT103
S0147,COMP104
S0147,COMP201
S0147,MATH102
S0147,MATH103
S0147,MATH201
S0147,MATH202
S0147,MATH203
S0148,COMP401
S0148,MATH102
S0148,STAT103
S0148,STAT104
S0148,STAT203
S0149,MATH104
S0149,STAT202
S0149,STAT203
S0149,STAT302
S0149,STAT401
S0149,STAT402
S0150,MATH203
S0150,STAT302
S0150,STAT401
S0150,STAT402
S0150,STAT501
S0151,COMP104
S0151,COMP202
S0151,MATH203
S0151,STAT103
S0151,STAT104
S0151,STAT201
S0151,STAT202
S0152,MATH201
S0152,MATH203
S0152,MATH301
S0152,MATH303
S0152,STAT301
S0153,MATH301
S0153,MATH302
S0153,MATH303
S0153,MATH402
S0153,MATH501
S0154,COMP101
S0154,COMP102
S0154,COMP103
S0154,COMP201
S0154,COMP202
S0154,COMP204
S0154,MATH101
S0155,COMP204
S0155,STAT101
S0155,STAT103
S0155,STAT201
S0155,STAT203
S0155,STAT302
S0156,COMP101
S0156,MATH103
S0156,MATH104
S0156,STAT101
S0156,STAT103
S0156,STAT202
S0157,STAT301
S0157,STAT302
S0157,STAT401
S0157,STAT501
S0158,MATH101
S0158,MATH102
S0158,MATH104
S0158,MATH201
S0158,MATH202
S0159,COMP104
S0159,COMP201
S0159,COMP202
S0159,MATH104
S0159,STAT101
S0160,COMP303
S0160,MATH501
S0160,STAT101
S0160,STAT202
S0161,COMP102
S0161,COMP103
S0161,COMP104
S0161,COMP201
S0161,COMP202
S0162,COMP101
S0162,COMP202
S0162,COMP203
S0162,COMP204
S0162,COMP302
S0163,COMP101
S0163,COMP103
S0163,COMP104
S0163,MATH203
S0163,STAT102
S0164,COMP101
S0164,MATH104
S0164,MATH201
S0164,MATH302
S0164,STAT103
S0165,COMP102
S0165,COMP104
S0165,COMP202
S0165,COMP204
S0166,COMP101
S0166,COMP201
S0166,COMP204
S0166,COMP302
S0166,COMP303
S0166,STAT401
S0167,MATH201
S0167,MATH203
S0167,MATH301
S0167,MATH302
S0167,MATH303
S0167,STAT401
S0168,COMP102
S0168,COMP104
S0168,COMP201
S0168,COMP203
S0168,COMP204
S0169,STAT104
S0169,STAT202
S0169,STAT203
S0170,COMP104
S0170,MATH103
S0170,MATH201
S0170,MATH202
S0170,MATH203
S0170,STAT104
S0171,COMP203
S0171,MATH101
S0171,STAT101
S0171,STAT103
S0171,STAT201
S0172,COMP101
S0172,STAT102
S0172,STAT104
S0172,STAT201
S0172,STAT202
S0172,STAT203
S0173,STAT103
S0173,STAT201
S0173,STAT202
S0173,STAT203
S0174,MATH102
S0174,MATH103
S0174,MATH104
S0174,MATH201
S0174,MATH202
S0174,MATH203
S0175,COMP102
S0175,COMP103
S0175,COMP204
S0175,STAT103
S0175,STAT201
S0176,COMP204
S0176,MATH101
S0176,MATH104
S0176,MATH201
S0176,STAT104
S0177,MATH104
S0177,MATH201
S0177,STAT401
S0177,STAT402
S0177,STAT501
S0178,COMP102
S0178,COMP104
S0178,COMP202
S0178,COMP303
S0178,MATH101
S0179,COMP303
S0179,COMP401
S0179,COMP501
S0179,COMP502
S0179,STAT102
S0179,STAT104
S0180,MATH102
S0180,MATH302
S0180,STAT302
S0180,STAT401
S0180,STAT402
S0180,STAT501
S0181,COMP204
S0181,MATH301
S0181,MATH302
S0181,MATH401
S0181,MATH402
S0181,MATH501
S0181,STAT401
S0182,COMP301
S0182,COMP401
S0182,COMP502
S0182,MATH201
S0182,STAT104
S0183,COMP302
S0183,MATH301
S0183,MATH302
S0183,MATH303
S0183,MATH401
S0183,MATH501
S0183,STAT103
S0184,MATH101
S0184,MATH201
S0185,COMP204
S0185,MATH301
S0185,MATH303
S0185,STAT104
S0185,STAT301
S0186,COMP101
S0186,MATH302
S0186,MATH303
S0186,MATH401
S0186,MATH402
S0186,MATH501
S0186,STAT301
S0187,MATH301
S0187,MATH303
S0187,MATH401
S0187,MATH402
S0187,MATH501
S0188,MATH104
S0188,MATH203
S0188,MATH301
S0188,STAT101
S0188,STAT301
S0189,STAT201
S0189,STAT202
S0189,STAT301
S0189,STAT401
S0189,STAT402
S0190,COMP102
S0190,COMP201
S0190,MATH301
S0190,MATH302
S0190,MATH303
S0190,MATH401
S0190,MATH501
S0191,MATH101
S0191,MATH103
S0191,MATH104
S0191,MATH201
S0191,MATH203
S0191,MATH302
S0191,STAT102
S0192,COMP303
S0192,COMP402
S0192,COMP502
S0192,MATH102
S0192,STAT201
S0193,COMP104
S0193,COMP204
S0193,MATH104
S0193,STAT103
S0194,MATH303
S0194,STAT102
S0194,STAT104
S0194,STAT201
S0194,STAT202
S0194,STAT203
S0195,STAT101
S0195,STAT102
S0195,STAT104
S0195,STAT203
S0195,STAT301
S0195,STAT302
S0196,COMP203
S0196,MATH103
S0196,MATH202
S0196,STAT101
S0196,STAT102
S0196,STAT104
S0197,COMP101
S0197,COMP102
S0197,COMP203
S0197,COMP301
S0197,COMP303
S0197,MATH301
S0198,COMP101
S0198,MATH202
S0198,STAT401
S0198,STAT402
S0198,STAT501
S0199,COMP101
S0199,COMP103
S0199,COMP104
S0199,COMP202
S0199,COMP203
S0200,MATH103
S0200,MATH202
S0200,MATH302
S0200,STAT101
S0200,STAT501
S0201,MATH101
S0201,MATH303
S0201,STAT201
S0201,STAT202
S0201,STAT301
S0201,STAT302
S0201,STAT402
S0202,STAT101
S0202,STAT102
S0202,STAT104
S0202,STAT201
S0202,STAT203
S0203,COMP401
S0203,MATH102
S0203,STAT102
S0203,STAT202
S0203,STAT203
S0203,STAT301
S0203,STAT302
S0204,COMP201
S0204,COMP202
S0204,COMP301
S0204,COMP302
S0204,STAT103
S0204,STAT104
S0205,COMP302
S0205,STAT102
S0205,STAT103
S0205,STAT201
S0205,STAT203
S0206,COMP104
S0206,MATH302
S0206,STAT101
S0206,STAT201
S0206,STAT203
S0207,COMP101
S0207,COMP102
S0207,COMP201
S0207,COMP202
S0207,COMP204
S0208,COMP101
S0208,MATH401
S0208,MATH501
S0208,STAT104
S0209,COMP102
S0209,COMP103
S0209,COMP104
S0209,COMP203
S0209,COMP301
S0209,STAT101
S0210,COMP102
S0210,MATH203
S0210,STAT301
S0210,STAT302
S0210,STAT501
S0211,COMP101
S0211,COMP102
S0211,MATH104
S0211,MATH201
S0211,MATH301
S0211,MATH303
S0212,COMP202
S0212,MATH302
S0212,MATH401
S0212,MATH402
S0212,STAT101
S0213,COMP102
S0213,COMP103
S0213,COMP201
S0213,COMP204
S0213,COMP303
S0213,MATH101
S0213,MATH303
S0214,MATH104
S0214,MATH201
S0214,MATH202
S0214,MATH203
S0214,STAT102
S0215,MATH303
S0215,MATH402
S0215,MATH501
S0215,STAT102
S0215,STAT104
S0216,MATH101
S0216,MATH103
S0216,MATH104
S0216,MATH301
S0216,MATH302
S0217,COMP301
S0217,COMP302
S0217,COMP303
S0217,COMP402
S0217,COMP501
S0217,MATH104
S0217,MATH501
S0218,COMP203
S0218,MATH201
S0218,MATH202
S0218,MATH301
S0218,MATH302
S0218,MATH303
S0218,STAT301
S0219,COMP103
S0219,COMP104
S0219,COMP203
S0219,COMP204
S0219,COMP303
S0219,MATH202
S0219,STAT301
S0220,COMP102
S0220,COMP103
S0220,COMP104
S0220,COMP202
S0220,COMP204
S0221,COMP102
S0221,MATH103
S0221,MATH202
S0221,MATH301
S0221,MATH302
S0221,MATH303
S0222,MATH303
S0222,STAT103
S0222,STAT104
S0222,STAT201
S0222,STAT202
S0223,MATH104
S0223,MATH401
S0223,STAT101
S0223,STAT104
S0223,STAT201
S0224,COMP204
S0224,MATH101
S0224,STAT201
S0224,STAT301
S0224,STAT302
S0224,STAT401
S0225,COMP103
S0225,COMP202
S0225,COMP203
S0225,COMP204
S0225,STAT102
S0225,STAT203
S0226,MATH202
S0226,MATH203
S0226,MATH302
S0226,MATH401
S0226,MATH402
S0226,STAT104
S0226,STAT302
S0227,STAT203
S0227,STAT301
S0227,STAT302
S0227,STAT401
S0227,STAT402
S0228,STAT101
S0228,STAT104
S0228,STAT201
S0228,STAT202
S0228,STAT203
S0229,COMP303
S0229,MATH203
S0229,MATH301
S0229,MATH302
S0229,MATH402
S0229,STAT103
S0230,COMP102
S0230,COMP201
S0230,COMP202
S0230,COMP203
S0230,MATH101
S0230,STAT101
S0231,COMP102
S0231,COMP202
S0231,MATH401
S0231,MATH501
S0231,STAT302
S0232,COMP103
S0232,MATH203
S0232,MATH301
S0232,MATH302
S0232,MATH303
S0232,STAT103
S0232,STAT201
S0233,COMP104
S0233,COMP204
S0233,MATH101
S0233,MATH103
S0233,MATH201
S0233,MATH202
S0233,MATH203
S0234,COMP204
S0234,MATH104
S0234,MATH201
S0234,STAT103
S0235,COMP201
S0235,COMP202
S0235,COMP203
S0235,COMP302
S0235,COMP303
S0235,COMP401
S0235,COMP402
S0236,COMP103
S0236,COMP104
S0236,MATH101
S0236,MATH203
S0236,MATH302
S0236,MATH303
S0237,COMP201
S0237,COMP203
S0237,COMP301
S0237,COMP303
S0237,MATH402
S0237,STAT102
S0238,COMP101
S0238,COMP302
S0238,COMP303
S0238,STAT101
S0238,STAT103
S0238,STAT202
S0239,STAT101
S0239,STAT103
S0239,STAT202
S0239,STAT203
S0240,COMP101
S0240,MATH102
S0240,MATH103
S0240,STAT102
S0240,STAT203
S0241,COMP104
S0241,COMP204
S0241,MATH104
S0241,MATH201
S0241,STAT102
S0242,COMP104
S0242,COMP201
S0242,COMP302
S0242,COMP303
S0242,STAT102
S0242,STAT104
S0243,MATH201
S0243,MATH301
S0243,MATH302
S0243,MATH303
S0243,MATH401
S0243,MATH402
S0244,COMP101
S0244,COMP102
S0244,COMP104
S0244,COMP202
S0244,MATH102
S0244,STAT103
S0245,MATH101
S0245,MATH201
S0245,STAT202
S0245,STAT301
S0245,STAT402
S0246,COMP101
S0246,COMP201
S0246,COMP204
S0246,MATH203
S0246,STAT202
S0247,COMP301
S0247,COMP401
S0247,COMP502
S0247,MATH303
S0247,STAT201
S0248,COMP202
S0248,COMP204
S0248,COMP301
S0248,COMP303
S0248,MATH104
S0248,STAT101
S0249,COMP102
S0249,COMP104
S0249,MATH103
S0249,STAT202
S0249,STAT301
S0249,STAT401
S0250,COMP104
S0250,COMP202
S0250,COMP203
S0250,COMP204
S0250,STAT103
S0250,STAT401
