student_id,exam_id
S0037,MATH301
S0037,MATH302
S0037,MATH304
S0038,MATH107
S0038,MATH301
S0038,MATH302
S0038,STAT103
S0038,STAT203
S0039,MATH107
S0039,STAT101
S0039,STAT103
S0039,STAT205
S0039,STAT302
S0039,STAT303
S0039,STAT305
S0040,PHIL203
S0040,PHIL303
S0040,PHIL304
S0040,PHIL305
S0040,PHIL401
S0041,MATH102
S0041,MATH105
S0041,PHIL101
S0041,PHIL103
S0041,PHIL202
S0041,PHIL203
S0041,STAT304
S0042,COMP401
S0042,COMP404
S0042,COMP502
S0042,MATH102
S0042,PHIL101
S0043,MATH101
S0043,MATH102
S0043,MATH304
S0043,STAT401
S0043,STAT404
S0044,MATH204
S0044,MATH205
S0044,MATH404
S0044,PHIL102
S0044,STAT101
S0045,COMP301
S0045,COMP305
S0045,COMP402
S0045,COMP403
S0045,PHIL205
S0046,MATH103
S0046,MATH106
S0046,MATH108
S0046,MATH201
S0046,MATH304
S0046,MATH305
S0046,STAT102
S0047,COMP102
S0047,COMP106
S0047,COMP203
S0047,COMP204
S0047,COMP207
S0047,PHIL103
S0048,MATH304
S0048,PHIL106
S0048,PHIL107
S0048,PHIL204
S0048,PHIL303
S0048,STAT201
S0049,MATH402
S0049,MATH404
S0049,MATH502
S0049,PHIL301
S0049,PHIL302
S0049,STAT102
S0050,COMP207
S0050,MATH302
S0050,STAT103
S0050,STAT104
S0050,STAT106
S0050,STAT202
S0051,COMP103
S0051,COMP202
S0051,COMP301
S0051,COMP304
S0051,COMP305
S0051,MATH203
S0052,MATH104
S0052,PHIL201
S0052,PHIL301
S0052,PHIL303
S0052,PHIL305
S0052,PHIL401
S0052,STAT102
S0053,COMP201
S0053,COMP301
S0053,COMP303
S0053,COMP304
S0053,COMP404
S0053,PHIL106
S0054,MATH106
S0054,MATH204
S0054,MATH205
S0054,PHIL202
S0054,STAT103
S0055,COMP204
S0055,COMP207
S0055,COMP301
S0055,COMP402
S0055,COMP404
S0055,STAT107
S0056,COMP108
S0056,COMP205
S0056,COMP207
S0056,COMP303
S0056,COMP305
S0056,STAT103
S0057,COMP101
S0057,COMP102
S0057,PHIL102
S0057,PHIL205
S0057,STAT205
S0058,MATH203
S0058,PHIL105
S0058,STAT106
S0058,STAT201
S0058,STAT205
S0059,COMP105
S0059,PHIL203
S0059,STAT102
S0059,STAT103
S0059,STAT203
S0060,COMP108
S0060,MATH106
S0060,STAT302
S0060,STAT402
S0060,STAT403
S0060,STAT501
S0061,MATH305
S0061,MATH402
S0061,PHIL104
S0061,PHIL204
S0061,PHIL206
S0061,PHIL301
S0061,PHIL302
S0062,COMP106
S0062,COMP301
S0062,STAT105
S0062,STAT205
S0062,STAT206
S0062,STAT302
S0062,STAT303
S0063,COMP106
S0063,COMP108
S0063,COMP203
S0063,COMP302
S0063,MATH106
S0063,MATH305
S0063,PHIL303
S0064,MATH106
S0064,MATH107
S0064,MATH204
S0064,MATH301
S0064,MATH305
S0065,COMP104
S0065,MATH401
S0065,MATH404
S0065,MATH501
S0065,PHIL403
S0065,STAT102
S0066,COMP101
S0066,COMP203
S0066,COMP206
S0066,COMP302
S0066,MATH106
S0066,MATH205
S0067,MATH105
S0067,MATH106
S0067,MATH203
S0067,PHIL103
S0067,STAT205
S0068,COMP305
S0068,COMP404
S0068,STAT102
S0068,STAT202
S0068,STAT206
S0069,MATH108
S0069,MATH201
S0069,MATH204
S0069,MATH205
S0069,PHIL103
S0069,PHIL203
S0070,STAT301
S0070,STAT305
S0070,STAT401
S0070,STAT502
S0071,COMP104
S0071,COMP106
S0071,COMP206
S0072,PHIL105
S0072,PHIL106
S0072,PHIL202
S0072,PHIL301
S0072,PHIL303
S0073,STAT102
S0073,STAT104
S0073,STAT203
S0073,STAT205
S0073,STAT302
S0073,STAT304
S0074,MATH203
S0074,MATH204
S0074,STAT102
S0074,STAT203
S0074,STAT205
S0074,STAT206
S0075,COMP105
S0075,COMP106
S0075,COMP201
S0075,MATH104
S0075,MATH106
S0076,COMP108
S0076,MATH205
S0076,PHIL202
S0076,STAT303
S0076,STAT304
S0076,STAT404
S0076,STAT501
S0077,COMP402
S0077,COMP403
S0077,COMP501
S0077,COMP502
S0077,COMP503
S0077,STAT102
S0078,PHIL104
S0078,PHIL204
S0078,PHIL205
S0078,PHIL302
S0078,PHIL305
S0079,MATH303
S0079,MATH304
S0079,MATH402
S0079,MATH403
S0079,MATH501
S0079,MATH502
S0079,MATH503
S0080,COMP104
S0080,COMP204
S0080,MATH105
S0080,MATH107
S0080,MATH206
S0081,COMP103
S0081,MATH305
S0081,PHIL104
S0081,PHIL201
S0081,PHIL301
S0081,PHIL304
S0082,PHIL302
S0082,PHIL305
S0082,PHIL401
S0082,PHIL402
S0082,PHIL403
S0083,MATH107
S0083,PHIL104
S0083,PHIL105
S0083,PHIL107
S0083,PHIL202
S0083,STAT107
S0084,PHIL102
S0084,PHIL104
S0084,PHIL202
S0084,PHIL203
S0085,STAT105
S0085,STAT106
S0085,STAT206
S0085,STAT301
S0085,STAT302
S0085,STAT305
S0086,COMP202
S0086,COMP303
S0086,MATH201
S0086,PHIL101
S0086,PHIL202
S0086,PHIL206
S0087,MATH104
S0087,MATH201
S0087,MATH301
S0087,MATH303
S0088,COMP203
S0088,COMP401
S0088,COMP402
S0088,MATH105
S0088,PHIL201
S0088,STAT204
S0089,MATH203
S0089,MATH206
S0089,PHIL101
S0089,PHIL201
S0089,PHIL203
S0089,PHIL204
S0090,MATH204
S0090,PHIL101
S0090,STAT101
S0090,STAT103
S0090,STAT204
S0090,STAT302
S0090,STAT303
S0091,COMP403
S0091,MATH103
S0091,MATH202
S0091,MATH204
S0091,MATH205
S0091,MATH305
S0091,STAT202
S0092,MATH107
S0092,MATH203
S0092,MATH204
S0093,COMP104
S0093,MATH103
S0093,MATH107
S0093,MATH108
S0093,MATH201
S0093,MATH204
S0093,MATH206
S0094,COMP403
S0094,COMP404
S0094,COMP501
S0094,MATH101
S0094,MATH204
S0094,STAT101
S0095,PHIL205
S0095,STAT104
S0095,STAT107
S0095,STAT203
S0095,STAT301
S0095,STAT304
S0096,COMP201
S0096,COMP206
S0096,COMP301
S0096,COMP302
S0096,COMP402
S0096,MATH203
S0097,STAT101
S0097,STAT103
S0097,STAT105
S0097,STAT201
S0097,STAT204
S0098,MATH203
S0098,PHIL106
S0098,PHIL202
S0098,PHIL203
S0098,PHIL206
S0098,STAT107
S0099,COMP303
S0099,MATH305
S0099,STAT201
S0099,STAT301
S0099,STAT404
S0100,MATH204
S0100,MATH301
S0100,MATH302
S0100,MATH401
S0100,MATH402
S0100,MATH404
S0100,STAT107
S0101,COMP402
S0101,MATH101
S0101,STAT107
S0101,STAT301
S0101,STAT303
S0101,STAT304
S0102,COMP101
S0102,COMP106
S0102,COMP108
S0102,COMP204
S0102,COMP206
S0103,PHIL304
S0103,PHIL403
S0103,PHIL501
S0103,PHIL502
S0103,STAT102
S0103,STAT302
S0104,MATH103
S0104,PHIL103
S0104,PHIL107
S0104,PHIL204
S0104,PHIL303
S0104,STAT101
S0105,COMP102
S0105,COMP204
S0105,COMP301
S0105,COMP303
S0105,MATH108
S0105,PHIL104
S0106,MATH107
S0106,MATH108
S0106,MATH202
S0106,MATH205
S0106,PHIL105
S0107,COMP301
S0107,PHIL206
S0107,PHIL302
S0107,PHIL403
S0107,STAT302
S0108,MATH106
S0108,MATH202
S0108,MATH203
S0108,PHIL105
S0108,STAT303
S0109,STAT102
S0109,STAT206
S0110,COMP108
S0110,MATH101
S0110,MATH107
S0110,MATH303
S0110,MATH304
S0110,MATH305
S0111,COMP104
S0111,COMP203
S0111,COMP205
S0111,COMP206
S0111,COMP305
S0111,PHIL203
S0112,COMP303
S0112,COMP304
S0112,COMP401
S0112,COMP501
S0112,MATH101
S0112,PHIL102
S0113,COMP103
S0113,COMP207
S0113,PHIL105
S0113,STAT204
S0114,MATH102
S0114,MATH201
S0114,PHIL107
S0114,PHIL201
S0114,PHIL202
S0114,PHIL205
S0114,STAT202
S0115,COMP202
S0115,COMP203
S0115,COMP301
S0115,COMP304
S0115,COMP305
S0116,MATH105
S0116,MATH107
S0116,MATH202
S0116,PHIL303
S0116,STAT205
S0117,COMP103
S0117,COMP201
S0117,PHIL501
S0117,STAT103
S0117,STAT201
S0118,COMP105
S0118,MATH206
S0118,MATH402
S0118,MATH404
S0118,PHIL107
S0118,PHIL201
S0119,COMP105
S0119,COMP204
S0119,COMP205
S0119,COMP207
S0120,STAT206
S0120,STAT302
S0120,STAT305
S0120,STAT401
S0120,STAT403
S0120,STAT404
S0121,MATH101
S0121,MATH105
S0121,MATH202
S0121,MATH204
S0121,MATH205
S0122,COMP102
S0122,COMP107
S0122,COMP205
S0122,COMP302
S0122,COMP304
S0122,MATH107
S0122,STAT305
S0123,MATH107
S0123,PHIL101
S0123,STAT104
S0123,STAT205
S0124,COMP108
S0124,MATH108
S0124,STAT107
S0124,STAT204
S0124,STAT205
S0125,COMP108
S0125,MATH201
S0125,MATH301
S0125,MATH302
S0125,MATH305
S0126,PHIL104
S0126,PHIL202
S0126,PHIL205
S0127,COMP105
S0127,MATH203
S0127,PHIL202
S0127,STAT103
S0127,STAT106
S0127,STAT107
S0127,STAT202
S0128,COMP403
S0128,COMP501
S0128,COMP502
S0128,COMP503
S0129,MATH103
S0129,MATH201
S0129,MATH203
S0129,MATH204
S0129,STAT302
S0129,STAT401
S0130,COMP106
S0130,COMP203
S0130,COMP204
S0130,COMP205
S0130,MATH102
S0130,MATH202
S0131,COMP301
S0131,COMP401
S0131,COMP402
S0131,COMP404
S0131,MATH203
S0131,STAT104
S0132,MATH102
S0132,MATH104
S0132,MATH107
S0132,MATH203
S0132,MATH206
S0133,MATH101
S0133,MATH102
S0133,STAT203
S0133,STAT301
S0133,STAT303
S0133,STAT402
S0133,STAT404
S0134,COMP207
S0134,MATH402
S0134,MATH403
S0134,MATH501
S0134,STAT101
S0135,COMP103
S0135,COMP202
S0135,COMP204
S0135,COMP207
S0136,COMP107
S0136,COMP202
S0136,COMP207
S0137,MATH105
S0137,MATH108
S0137,MATH203
S0137,MATH301
S0137,MATH303
S0137,PHIL103
S0137,STAT106
S0138,MATH102
S0138,MATH107
S0138,MATH201
S0138,MATH202
S0138,PHIL206
S0138,PHIL403
S0139,COMP206
S0139,PHIL202
S0139,PHIL301
S0139,PHIL302
S0139,PHIL402
S0139,STAT101
S0140,MATH104
S0140,PHIL402
S0140,PHIL403
S0140,STAT106
S0140,STAT202
S0140,STAT205
S0141,COMP301
S0141,COMP302
S0141,COMP401
S0141,COMP404
S0141,MATH101
S0141,PHIL403
S0142,COMP101
S0142,COMP105
S0142,COMP107
S0142,COMP204
S0142,COMP207
S0143,MATH401
S0143,MATH404
S0143,PHIL201
S0143,STAT104
S0143,STAT201
S0144,MATH104
S0144,MATH203
S0144,MATH301
S0144,MATH303
S0144,STAT107
S0145,COMP501
S0145,COMP502
S0145,COMP503
S0145,MATH104
S0145,MATH403
S0146,COMP201
S0146,COMP302
S0146,STAT105
S0146,STAT106
S0146,STAT205
S0147,PHIL106
S0147,PHIL201
S0147,PHIL302
S0147,PHIL304
S0147,PHIL305
S0148,COMP204
S0148,COMP207
S0148,COMP302
S0148,COMP304
S0148,COMP403
S0148,PHIL201
S0148,STAT203
S0149,COMP202
S0149,MATH101
S0149,MATH107
S0149,MATH303
S0149,MATH304
S0150,MATH302
S0150,MATH402
S0150,MATH403
S0150,MATH501
S0150,MATH502
S0151,COMP302
S0151,MATH102
S0151,MATH201
S0151,MATH206
S0151,STAT101
S0152,MATH304
S0152,MATH402
S0152,MATH403
S0152,MATH404
S0152,MATH501
S0152,MATH503
S0153,STAT104
S0153,STAT107
S0153,STAT201
S0153,STAT203
S0153,STAT301
S0153,STAT304
S0154,COMP104
S0154,COMP304
S0154,STAT301
S0154,STAT403
S0154,STAT404
S0154,STAT501
S0155,STAT202
S0155,STAT302
S0155,STAT303
S0155,STAT305
S0155,STAT402
S0156,COMP105
S0156,COMP205
S0156,MATH404
S0156,PHIL105
S0156,PHIL204
S0156,PHIL205
S0157,COMP103
S0157,MATH304
S0157,MATH403
S0157,MATH503
S0157,PHIL106
S0158,COMP204
S0158,MATH106
S0158,MATH203
S0158,STAT301
S0158,STAT305
S0158,STAT403
S0158,STAT404
S0159,COMP104
S0159,MATH301
S0159,MATH302
S0159,MATH403
S0159,MATH502
S0159,PHIL103
S0160,MATH102
S0160,PHIL201
S0160,PHIL204
S0160,PHIL206
S0160,PHIL302
S0160,PHIL401
S0160,STAT102
S0161,COMP207
S0161,COMP302
S0161,COMP402
S0161,COMP404
S0161,MATH101
S0161,PHIL106
S0162,COMP305
S0162,MATH106
S0162,PHIL302
S0162,PHIL403
S0162,PHIL501
S0162,PHIL502
S0163,MATH106
S0163,PHIL202
S0163,STAT105
S0163,STAT107
S0163,STAT203
S0164,MATH204
S0164,PHIL205
S0164,STAT403
S0164,STAT501
S0164,STAT502
S0165,COMP204
S0165,COMP205
S0165,COMP301
S0165,COMP305
S0165,COMP403
S0166,COMP401
S0166,PHIL401
S0166,PHIL402
S0166,PHIL403
S0166,PHIL501
S0166,PHIL502
S0166,STAT104
S0167,COMP104
S0167,COMP202
S0167,STAT103
S0167,STAT201
S0167,STAT204
S0168,COMP105
S0168,COMP201
S0168,STAT102
S0168,STAT206
S0168,STAT304
S0169,MATH108
S0169,MATH203
S0169,MATH205
S0169,MATH301
S0169,MATH303
S0169,MATH304
S0170,COMP101
S0170,COMP103
S0170,COMP203
S0170,COMP206
S0170,MATH104
S0171,COMP104
S0171,COMP105
S0171,COMP106
S0171,COMP202
S0171,MATH205
S0172,STAT106
S0172,STAT107
S0172,STAT202
S0172,STAT305
S0173,MATH101
S0173,MATH105
S0173,MATH108
S0173,MATH201
S0174,COMP202
S0174,PHIL101
S0174,PHIL204
S0174,STAT101
S0174,STAT103
S0174,STAT204
S0175,STAT102
S0175,STAT105
S0175,STAT107
S0175,STAT202
S0175,STAT303
S0175,STAT304
S0176,COMP106
S0176,MATH402
S0176,MATH404
S0176,MATH501
S0176,MATH502
S0176,STAT105
S0177,MATH101
S0177,MATH106
S0177,MATH201
S0177,MATH204
S0177,PHIL102
S0177,PHIL106
S0178,PHIL302
S0178,PHIL401
S0178,PHIL501
S0178,PHIL502
S0179,PHIL104
S0179,PHIL502
S0179,STAT101
S0179,STAT201
S0179,STAT203
S0180,COMP101
S0180,COMP206
S0180,COMP301
S0180,COMP305
S0180,MATH305
S0181,COMP103
S0181,MATH102
S0181,MATH103
S0181,MATH205
S0182,MATH104
S0182,PHIL102
S0182,PHIL104
S0182,PHIL203
S0182,PHIL204
S0182,PHIL303
S0182,PHIL305
S0183,COMP102
S0183,COMP104
S0183,COMP204
S0183,COMP207
S0183,PHIL102
S0183,STAT106
S0183,STAT305
S0184,COMP301
S0184,COMP304
S0184,COMP402
S0184,COMP404
S0184,COMP501
S0184,COMP503
S0184,PHIL105
S0185,COMP108
S0185,MATH203
S0185,MATH402
S0185,MATH403
S0185,STAT106
S0185,STAT304
S0186,COMP102
S0186,MATH201
S0186,PHIL203
S0186,PHIL304
S0186,PHIL305
S0186,PHIL401
S0186,PHIL403
S0187,MATH101
S0187,MATH103
S0187,MATH201
S0187,MATH203
S0187,PHIL107
S0187,PHIL203
S0188,COMP403
S0188,COMP404
S0188,COMP501
S0188,COMP502
S0188,COMP503
S0189,COMP104
S0189,STAT205
S0189,STAT402
S0189,STAT403
S0189,STAT404
S0190,COMP202
S0190,COMP204
S0190,COMP206
S0190,COMP304
S0190,COMP305
S0190,COMP403
S0190,STAT301
S0191,COMP101
S0191,COMP204
S0191,STAT104
S0191,STAT107
S0191,STAT201
S0191,STAT202
S0191,STAT205
S0192,MATH201
S0192,PHIL101
S0192,PHIL102
S0192,PHIL203
S0192,PHIL302
S0193,MATH402
S0193,PHIL105
S0193,PHIL107
S0193,PHIL206
S0193,STAT107
S0194,COMP205
S0194,COMP207
S0194,COMP303
S0194,COMP401
S0194,COMP403
S0194,MATH305
S0194,STAT106
S0195,MATH108
S0195,MATH203
S0195,PHIL301
S0195,PHIL402
S0195,PHIL501
S0195,STAT305
S0196,COMP207
S0196,MATH107
S0196,STAT203
S0196,STAT301
S0196,STAT302
S0196,STAT401
S0197,MATH103
S0197,MATH202
S0197,PHIL101
S0197,PHIL105
S0197,PHIL202
S0197,PHIL204
S0197,PHIL304
S0198,MATH304
S0198,MATH401
S0198,MATH402
S0198,PHIL103
S0198,STAT203
S0199,COMP108
S0199,PHIL304
S0199,PHIL401
S0199,PHIL402
S0199,PHIL403
S0199,PHIL501
S0199,STAT103
S0200,COMP101
S0200,COMP107
S0200,COMP108
S0200,COMP301
S0200,MATH104
S0200,PHIL102
S0201,COMP205
S0201,COMP303
S0201,COMP401
S0201,COMP404
S0201,STAT201
S0201,STAT203
S0202,COMP105
S0202,PHIL103
S0202,STAT105
S0202,STAT204
S0202,STAT205
S0202,STAT303
S0202,STAT304
S0203,MATH104
S0203,MATH106
S0203,MATH107
S0203,MATH202
S0203,MATH301
S0203,MATH305
S0203,PHIL202
S0204,COMP101
S0204,COMP202
S0205,COMP204
S0205,PHIL107
S0205,STAT401
S0205,STAT402
S0205,STAT501
S0205,STAT502
S0206,PHIL103
S0206,PHIL104
S0206,PHIL201
S0206,PHIL204
S0206,PHIL205
S0207,COMP102
S0207,COMP103
S0207,COMP107
S0207,COMP204
S0207,COMP205
S0208,COMP101
S0208,COMP202
S0208,COMP204
S0208,COMP206
S0209,PHIL104
S0209,PHIL105
S0209,PHIL106
S0209,PHIL202
S0210,MATH104
S0210,MATH107
S0210,STAT104
S0210,STAT201
S0210,STAT206
S0211,PHIL102
S0211,PHIL103
S0211,PHIL106
S0211,PHIL302
S0211,PHIL304
S0212,COMP101
S0212,COMP103
S0212,STAT101
S0212,STAT107
S0212,STAT202
S0213,COMP106
S0213,COMP108
S0213,COMP204
S0213,PHIL305
S0213,STAT107
S0214,COMP203
S0214,COMP207
S0214,STAT402
S0214,STAT403
S0214,STAT501
S0215,MATH203
S0215,MATH301
S0215,MATH303
S0215,MATH305
S0215,MATH402
S0215,MATH404
S0216,COMP205
S0216,MATH301
S0216,PHIL102
S0216,PHIL203
S0216,PHIL204
S0216,PHIL205
S0217,MATH101
S0217,MATH104
S0217,MATH108
S0217,MATH201
S0217,PHIL105
S0217,STAT304
S0218,PHIL101
S0218,PHIL102
S0218,PHIL202
S0218,PHIL203
S0218,PHIL204
S0218,STAT104
S0218,STAT202
S0219,PHIL105
S0219,PHIL201
S0219,PHIL202
S0219,PHIL206
S0219,PHIL303
S0220,COMP105
S0220,MATH104
S0220,MATH105
S0220,MATH302
S0220,MATH303
S0221,COMP107
S0221,MATH108
S0221,STAT201
S0221,STAT202
S0221,STAT204
S0222,COMP304
S0222,COMP305
S0222,COMP404
S0222,STAT103
S0222,STAT204
S0223,MATH104
S0223,PHIL101
S0223,PHIL103
S0223,PHIL206
S0223,PHIL302
S0223,STAT101
S0223,STAT104
S0224,MATH202
S0224,MATH203
S0224,MATH303
S0224,PHIL302
S0224,PHIL402
S0225,MATH305
S0225,PHIL106
S0225,STAT201
S0225,STAT203
S0225,STAT205
S0226,PHIL106
S0226,STAT101
S0226,STAT104
S0226,STAT206
S0226,STAT305
S0227,PHIL101
S0227,PHIL105
S0227,PHIL107
S0227,PHIL201
S0227,PHIL206
S0228,COMP108
S0228,MATH201
S0228,MATH204
S0228,MATH404
S0228,PHIL104
S0228,STAT107
S0229,COMP202
S0229,COMP301
S0229,COMP302
S0229,COMP305
S0229,MATH301
S0229,MATH402
S0229,STAT107
S0230,PHIL202
S0230,PHIL301
S0230,PHIL403
S0230,STAT103
S0230,STAT202
S0231,PHIL103
S0231,PHIL204
S0232,PHIL301
S0232,PHIL302
S0232,PHIL403
S0232,PHIL502
S0232,STAT305
S0233,PHIL303
S0233,PHIL304
S0233,PHIL401
S0233,PHIL501
S0233,PHIL502
S0233,STAT102
S0234,STAT105
S0234,STAT202
S0234,STAT206
S0234,STAT302
S0235,COMP207
S0235,COMP305
S0235,COMP403
S0235,COMP404
S0235,STAT305
S0236,COMP101
S0236,COMP107
S0236,COMP202
S0236,COMP204
S0236,STAT106
S0236,STAT302
S0237,COMP301
S0237,PHIL101
S0237,PHIL105
S0237,PHIL203
S0237,PHIL204
S0237,PHIL206
S0237,STAT502
S0238,COMP303
S0238,COMP402
S0238,COMP403
S0238,COMP404
S0238,COMP503
S0238,MATH501
S0238,STAT402
S0239,MATH101
S0239,PHIL102
S0239,PHIL105
S0239,PHIL107
S0239,PHIL201
S0239,STAT104
S0240,PHIL104
S0240,PHIL205
S0240,STAT402
S0240,STAT403
S0240,STAT501
S0240,STAT502
S0241,COMP108
S0241,PHIL203
S0241,PHIL301
S0241,PHIL401
S0241,PHIL402
S0241,PHIL403
S0241,STAT404
S0242,COMP401
S0242,MATH101
S0242,MATH108
S0242,MATH206
S0242,PHIL303
S0243,COMP101
S0243,COMP102
S0243,COMP201
S0243,COMP203
S0243,PHIL202
S0243,STAT105
S0244,COMP101
S0244,MATH302
S0244,STAT305
S0244,STAT404
S0244,STAT501
S0244,STAT502
S0245,PHIL305
S0245,PHIL401
S0245,PHIL402
S0245,PHIL403
S0245,PHIL501
S0245,PHIL502
S0246,COMP104
S0246,MATH107
S0246,STAT103
S0246,STAT106
S0246,STAT203
S0246,STAT204
S0247,MATH103
S0247,MATH105
S0247,MATH201
S0248,COMP201
S0248,COMP205
S0248,COMP304
S0248,COMP305
S0248,MATH303
S0249,MATH401
S0249,MATH403
S0249,MATH404
S0249,MATH502
S0249,MATH503
S0249,STAT102
S0250,COMP101
S0250,COMP202
S0250,MATH401
S0250,MATH403
S0250,MATH404
S0250,MATH501
S0251,COMP101
S0251,COMP108
S0251,COMP204
S0251,COMP206
S0251,COMP303
S0251,PHIL304
S0251,STAT104
S0252,MATH203
S0252,PHIL101
S0252,STAT101
S0252,STAT102
S0252,STAT201
S0252,STAT204
S0252,STAT206
S0253,COMP104
S0253,MATH401
S0253,PHIL205
S0253,PHIL305
S0253,PHIL401
S0254,MATH301
S0254,PHIL104
S0254,STAT202
S0254,STAT304
S0254,STAT401
S0254,STAT404
S0255,MATH304
S0255,PHIL401
S0255,PHIL502
S0255,STAT102
S0256,COMP102
S0256,PHIL101
S0256,PHIL104
S0256,PHIL302
S0256,PHIL305
S0256,STAT303
S0257,MATH105
S0257,MATH107
S0257,MATH108
S0257,MATH201
S0257,MATH204
S0257,MATH206
S0258,PHIL101
S0258,PHIL103
S0258,PHIL201
S0258,PHIL203
S0258,PHIL302
S0259,STAT104
S0259,STAT105
S0259,STAT205
S0259,STAT206
S0260,MATH206
S0260,MATH404
S0260,PHIL101
S0260,PHIL202
S0260,PHIL303
S0260,PHIL304
S0261,COMP102
S0261,COMP107
S0261,COMP203
S0261,MATH204
S0261,STAT103
S0261,STAT107
S0262,COMP305
S0262,MATH106
S0262,MATH202
S0262,MATH205
S0262,STAT102
S0263,MATH103
S0263,MATH201
S0263,MATH202
S0263,MATH204
S0263,STAT203
S0264,COMP205
S0264,MATH206
S0264,PHIL401
S0264,STAT202
S0264,STAT205
S0264,STAT302
S0265,MATH106
S0265,MATH205
S0265,MATH305
S0265,PHIL107
S0265,STAT301
S0266,MATH302
S0266,PHIL107
S0266,PHIL205
S0266,STAT202
S0267,COMP201
S0267,COMP204
S0267,COMP301
S0267,COMP303
S0267,COMP404
S0267,PHIL107
S0268,STAT206
S0268,STAT301
S0268,STAT303
S0268,STAT304
S0268,STAT401
S0268,STAT402
S0268,STAT403
S0269,COMP305
S0269,MATH303
S0269,STAT107
S0269,STAT204
S0269,STAT205
S0269,STAT206
S0270,COMP305
S0270,COMP404
S0270,COMP501
S0270,PHIL105
S0270,STAT101
S0271,COMP107
S0271,PHIL106
S0271,STAT101
S0271,STAT203
S0271,STAT205
S0271,STAT301
S0272,COMP107
S0272,MATH203
S0272,STAT101
S0272,STAT107
S0272,STAT201
S0272,STAT205
S0273,MATH402
S0273,MATH403
S0273,MATH502
