student_id,exam_id
S0026,COMP301
S0027,COMP104
S0027,COMP106
S0027,COMP107
S0027,COMP112
S0027,COMP206
S0027,MATH204
S0027,MATH212
S0027,MATH301
S0028,COMP105
S0028,COMP107
S0028,COMP110
S0028,COMP209
S0028,COMP210
S0028,MATH110
S0028,MATH201
S0028,MATH205
S0029,COMP202
S0029,MATH301
S0030,COMP105
S0030,COMP201
S0030,COMP209
S0030,MATH103
S0030,MATH104
S0030,MATH110
S0030,MATH208
S0031,COMP115
S0031,COMP202
S0031,COMP212
S0031,MATH301
S0032,COMP101
S0032,COMP106
S0032,COMP107
S0032,COMP113
S0032,COMP116
S0032,MATH205
S0032,MATH301
S0033,COMP207
S0033,COMP211
S0033,COMP301
S0033,COMP302
S0033,MATH102
S0033,MATH111
S0033,MATH210
S0033,MATH301
S0034,COMP101
S0034,COMP201
S0034,COMP203
S0034,COMP211
S0034,COMP302
S0034,MATH103
S0034,MATH104
S0034,MATH110
S0034,MATH209
S0035,COMP105
S0035,COMP112
S0035,COMP116
S0035,COMP210
S0035,COMP302
S0035,MATH109
S0035,MATH110
S0035,MATH111
S0035,MATH202
S0035,MATH203
S0036,COMP104
S0036,COMP112
S0036,COMP204
S0036,COMP301
S0036,MATH108
S0036,MATH110
S0036,MATH208
S0036,MATH211
S0036,MATH212
S0036,MATH301
S0037,COMP113
S0037,COMP115
S0037,COMP202
S0037,COMP209
S0037,MATH110
S0037,MATH111
S0037,MATH206
S0037,MATH301
S0038,COMP103
S0038,COMP111
S0038,COMP113
S0038,COMP202
S0038,COMP212
S0038,COMP301
S0038,MATH301
S0039,COMP301
S0039,COMP302
S0039,MATH103
S0039,MATH104
S0039,MATH107
S0039,MATH109
S0039,MATH301
S0040,COMP103
S0040,COMP109
S0040,COMP112
S0040,COMP116
S0040,COMP208
S0040,COMP301
S0040,MATH111
S0040,MATH208
S0041,COMP116
S0041,COMP203
S0041,MATH114
S0041,MATH202
S0041,MATH210
S0041,MATH211
S0042,COMP105
S0042,COMP107
S0042,COMP111
S0042,COMP208
S0042,COMP210
S0042,MATH204
S0042,MATH210
S0042,MATH301
S0043,COMP104
S0043,COMP107
S0043,COMP109
S0043,COMP206
S0043,COMP208
S0043,MATH102
S0043,MATH111
S0043,MATH301
S0044,COMP107
S0044,COMP203
S0044,COMP302
S0044,MATH208
S0044,MATH301
S0045,COMP202
S0045,COMP204
S0045,COMP301
S0045,COMP302
S0045,MATH104
S0045,MATH111
S0045,MATH211
S0045,MATH212
S0046,COMP101
S0046,COMP110
S0046,COMP111
S0046,COMP116
S0046,COMP206
S0046,MATH106
S0046,MATH109
S0046,MATH201
S0046,MATH206
S0046,MATH208
S0047,COMP205
S0047,COMP212
S0047,COMP301
S0047,COMP302
S0047,MATH106
S0047,MATH110
S0047,MATH111
S0047,MATH207
S0048,COMP110
S0048,COMP115
S0048,COMP301
S0048,MATH106
S0048,MATH110
S0048,MATH113
S0048,MATH207
S0048,MATH208
S0048,MATH211
S0049,COMP202
S0049,COMP302
S0049,MATH101
S0049,MATH106
S0049,MATH113
S0049,MATH207
S0050,COMP116
S0050,COMP209
S0050,COMP301
S0050,COMP302
S0050,MATH301
S0051,COMP105
S0051,COMP116
S0051,COMP201
S0051,COMP203
S0051,MATH103
S0051,MATH105
S0051,MATH111
S0051,MATH205
S0051,MATH207
S0051,MATH301
S0052,COMP108
S0052,COMP208
S0052,COMP210
S0052,MATH101
S0052,MATH104
S0052,MATH207
S0052,MATH211
S0052,MATH301
S0053,COMP103
S0053,COMP108
S0053,COMP113
S0053,COMP209
S0053,COMP210
S0053,COMP302
S0053,MATH301
S0054,COMP103
S0054,COMP105
S0054,COMP114
S0054,COMP204
S0054,COMP206
S0054,COMP212
S0054,MATH108
S0054,MATH111
S0054,MATH113
S0054,MATH204
S0054,MATH205
S0055,COMP207
S0055,COMP210
S0055,COMP301
S0055,MATH104
S0055,MATH204
S0055,MATH212
S0055,MATH301
S0056,COMP101
S0056,COMP115
S0056,COMP201
S0056,COMP203
S0056,COMP208
S0056,COMP301
S0056,COMP302
S0056,MATH102
S0056,MATH112
S0056,MATH211
S0056,MATH301
S0057,COMP202
S0057,COMP210
S0057,COMP302
S0057,MATH107
S0057,MATH110
S0057,MATH202
S0057,MATH301
S0058,COMP102
S0058,COMP107
S0058,COMP113
S0058,COMP210
S0058,MATH103
S0058,MATH116
S0058,MATH211
S0058,MATH301
S0059,COMP101
S0059,COMP104
S0059,COMP111
S0059,COMP113
S0059,COMP203
S0059,COMP301
S0059,MATH104
S0059,MATH202
S0059,MATH203
S0059,MATH207
S0059,MATH301
S0060,COMP109
S0060,COMP209
S0060,COMP302
S0060,MATH103
S0060,MATH104
S0060,MATH203
S0060,MATH208
S0060,MATH209
S0061,COMP107
S0061,COMP203
S0061,COMP207
S0061,COMP301
S0061,COMP302
S0061,MATH110
S0061,MATH112
S0061,MATH116
S0061,MATH208
S0062,COMP111
S0062,COMP117
S0062,COMP206
S0062,COMP210
S0062,COMP211
S0062,COMP301
S0062,MATH101
S0062,MATH107
S0062,MATH210
S0062,MATH211
S0062,MATH301
S0063,COMP104
S0063,COMP105
S0063,COMP206
S0063,COMP301
S0063,MATH105
S0063,MATH107
S0063,MATH108
S0063,MATH204
S0064,COMP107
S0064,COMP201
S0064,COMP208
S0064,COMP301
S0064,MATH202
S0064,MATH205
S0064,MATH301
S0065,COMP106
S0065,COMP114
S0065,COMP205
S0065,MATH101
S0065,MATH109
S0065,MATH201
S0065,MATH207
S0066,COMP105
S0066,COMP106
S0066,COMP112
S0066,COMP301
S0066,MATH202
S0066,MATH209
S0066,MATH211
S0066,MATH301
S0067,COMP205
S0067,COMP209
S0067,COMP212
S0067,COMP301
S0067,COMP302
S0067,MATH103
S0067,MATH112
S0067,MATH201
S0067,MATH206
S0068,COMP107
S0068,COMP109
S0068,COMP115
S0068,COMP204
S0068,MATH107
S0068,MATH116
S0068,MATH204
S0068,MATH205
S0068,MATH206
S0069,COMP204
S0069,COMP206
S0069,COMP207
S0069,COMP301
S0069,COMP302
S0069,MATH105
S0069,MATH201
S0069,MATH203
S0069,MATH208
S0069,MATH301
S0070,COMP110
S0070,COMP117
S0070,COMP203
S0070,COMP209
S0070,COMP212
S0070,COMP301
S0070,COMP302
S0070,MATH109
S0070,MATH201
S0070,MATH208
S0071,COMP107
S0071,COMP108
S0071,COMP114
S0071,COMP116
S0071,MATH202
S0071,MATH301
S0072,COMP110
S0072,COMP115
S0072,COMP117
S0072,COMP204
S0072,COMP301
S0072,COMP302
S0072,MATH207
S0072,MATH211
S0072,MATH301
S0073,COMP301
S0073,COMP302
S0073,MATH107
S0073,MATH111
S0073,MATH115
S0073,MATH202
S0074,COMP207
S0074,COMP211
S0074,COMP301
S0074,COMP302
S0074,MATH109
S0074,MATH207
S0075,COMP114
S0075,COMP115
S0075,COMP116
S0075,COMP207
S0075,COMP209
S0075,MATH107
S0075,MATH113
S0075,MATH116
S0075,MATH208
S0076,COMP109
S0076,COMP112
S0076,COMP201
S0076,COMP207
S0076,COMP208
S0076,MATH111
S0076,MATH208
S0076,MATH212
S0076,MATH301
S0077,COMP106
S0077,COMP114
S0077,COMP202
S0077,MATH301
S0078,COMP107
S0078,COMP115
S0078,COMP117
S0078,COMP203
S0078,COMP208
S0078,COMP212
S0078,MATH103
S0078,MATH115
S0078,MATH211
S0079,COMP301
S0079,COMP302
S0079,MATH101
S0079,MATH103
S0079,MATH116
S0079,MATH203
S0079,MATH211
S0079,MATH301
S0080,COMP104
S0080,COMP108
S0080,COMP111
S0080,COMP212
S0080,COMP301
S0080,MATH101
S0080,MATH111
S0080,MATH115
S0080,MATH211
S0081,COMP102
S0081,COMP109
S0081,COMP205
S0081,COMP209
S0081,COMP301
S0081,COMP302
S0081,MATH105
S0081,MATH205
S0081,MATH206
S0081,MATH301
S0082,COMP101
S0082,COMP109
S0082,COMP117
S0082,COMP210
S0082,MATH301
S0083,COMP106
S0083,COMP208
S0083,COMP211
S0083,COMP301
S0083,COMP302
S0083,MATH104
S0083,MATH107
S0083,MATH114
S0083,MATH301
S0084,COMP101
S0084,COMP113
S0084,COMP210
S0084,MATH108
S0084,MATH113
S0084,MATH204
S0084,MATH211
S0085,COMP105
S0085,COMP108
S0085,COMP110
S0085,COMP116
S0085,COMP208
S0085,MATH203
S0085,MATH209
S0085,MATH210
S0085,MATH301
S0086,COMP109
S0086,COMP212
S0086,COMP301
S0086,COMP302
S0086,MATH104
S0086,MATH110
S0086,MATH201
S0086,MATH211
S0087,COMP114
S0087,COMP202
S0087,COMP205
S0087,COMP207
S0087,COMP301
S0087,MATH104
S0087,MATH205
S0087,MATH206
S0087,MATH209
S0088,COMP107
S0088,COMP108
S0088,COMP201
S0088,COMP301
S0088,COMP302
S0088,MATH103
S0088,MATH109
S0088,MATH112
S0088,MATH114
S0089,COMP103
S0089,COMP107
S0089,COMP109
S0089,COMP111
S0089,MATH112
S0089,MATH209
S0089,MATH301
S0090,COMP105
S0090,COMP112
S0090,COMP117
S0090,COMP301
S0090,MATH202
S0090,MATH204
S0090,MATH205
S0090,MATH301
S0091,COMP110
S0091,COMP117
S0091,COMP206
S0091,MATH103
S0091,MATH206
S0091,MATH207
S0091,MATH211
S0091,MATH301
S0092,COMP101
S0092,COMP107
S0092,COMP115
S0092,COMP116
S0092,MATH207
S0092,MATH301
S0093,COMP301
S0093,COMP302
S0093,MATH101
S0093,MATH103
S0093,MATH110
S0093,MATH113
S0093,MATH115
S0093,MATH116
S0094,COMP106
S0094,COMP108
S0094,COMP114
S0094,COMP117
S0094,MATH110
S0094,MATH201
S0094,MATH202
S0094,MATH208
S0094,MATH301
S0095,COMP113
S0095,COMP115
S0095,COMP203
S0095,COMP205
S0095,MATH105
S0095,MATH115
S0095,MATH203
S0095,MATH207
S0095,MATH212
S0096,COMP302
S0096,MATH106
S0096,MATH110
S0096,MATH115
S0096,MATH301
S0097,COMP109
S0097,COMP202
S0097,COMP301
S0097,MATH112
S0097,MATH113
S0097,MATH114
S0097,MATH208
S0097,MATH301
S0098,COMP103
S0098,COMP106
S0098,COMP206
S0098,COMP212
S0098,MATH105
S0098,MATH108
S0098,MATH110
S0098,MATH204
S0098,MATH206
S0099,COMP204
S0099,COMP212
S0099,COMP301
S0100,COMP107
S0100,COMP108
S0100,COMP116
S0100,COMP301
S0100,COMP302
S0100,MATH101
S0100,MATH107
S0100,MATH209
S0101,COMP111
S0101,COMP202
S0101,MATH106
S0101,MATH207
S0101,MATH210
S0102,COMP103
S0102,COMP105
S0102,COMP110
S0102,COMP201
S0102,COMP210
S0102,COMP302
S0102,MATH103
S0102,MATH110
S0102,MATH116
S0102,MATH301
S0103,COMP301
S0103,COMP302
S0103,MATH107
S0103,MATH115
S0103,MATH203
S0103,MATH301
S0104,MATH105
S0104,MATH107
S0104,MATH206
S0104,MATH208
S0104,MATH301
S0105,COMP103
S0105,COMP201
S0105,COMP205
S0105,COMP301
S0105,COMP302
S0105,MATH101
S0105,MATH110
S0105,MATH111
S0105,MATH208
S0106,MATH103
S0106,MATH105
S0106,MATH107
S0106,MATH206
S0106,MATH208
S0107,COMP101
S0107,COMP107
S0107,COMP203
S0107,COMP301
S0107,MATH102
S0107,MATH107
S0107,MATH108
S0107,MATH112
S0107,MATH207
S0108,COMP103
S0108,COMP104
S0108,COMP205
S0108,MATH101
S0108,MATH114
S0108,MATH115
S0108,MATH116
S0108,MATH301
S0109,COMP105
S0109,COMP110
S0109,COMP205
S0109,COMP301
S0109,COMP302
S0109,MATH111
S0109,MATH203
S0109,MATH208
S0109,MATH301
S0110,COMP115
S0110,MATH209
S0111,COMP107
S0111,COMP108
S0111,COMP113
S0111,COMP116
S0111,COMP302
S0111,MATH102
S0111,MATH110
S0111,MATH207
S0112,COMP210
S0112,MATH109
S0112,MATH202
S0112,MATH206
S0112,MATH301
S0113,COMP301
S0113,MATH104
S0113,MATH108
S0113,MATH115
S0113,MATH204
S0113,MATH209
S0113,MATH301
S0114,COMP103
S0114,COMP208
S0114,COMP301
S0114,MATH101
S0114,MATH105
S0114,MATH111
S0114,MATH209
S0115,COMP111
S0115,COMP114
S0115,COMP209
S0115,COMP302
S0115,MATH114
S0115,MATH202
S0116,COMP104
S0116,COMP106
S0116,COMP110
S0116,COMP210
S0116,COMP302
S0116,MATH208
S0116,MATH301
S0117,COMP205
S0117,COMP206
S0117,COMP210
S0117,COMP301
S0117,MATH114
S0117,MATH210
S0117,MATH212
S0117,MATH301
S0118,COMP108
S0118,COMP112
S0118,COMP113
S0118,COMP209
S0118,COMP301
S0118,MATH209
S0118,MATH301
S0119,COMP116
S0119,COMP117
S0119,COMP209
S0119,COMP302
S0119,MATH301
S0120,COMP103
S0120,COMP104
S0120,COMP115
S0120,COMP302
S0120,MATH106
S0120,MATH201
S0120,MATH206
S0120,MATH209
S0121,COMP103
S0121,COMP117
S0121,COMP204
S0121,MATH104
S0121,MATH202
S0121,MATH203
S0122,COMP110
S0122,COMP202
S0122,COMP208
S0122,COMP212
S0122,MATH106
S0122,MATH115
S0122,MATH204
S0122,MATH207
S0122,MATH301
S0123,MATH109
S0123,MATH114
S0123,MATH203
S0123,MATH301
S0124,COMP106
S0124,COMP110
S0124,COMP203
S0124,COMP207
S0124,COMP208
S0124,MATH301
S0125,COMP112
S0125,COMP116
S0125,COMP302
S0125,MATH202
S0125,MATH204
S0125,MATH210
S0125,MATH301
S0126,COMP102
S0126,COMP113
S0126,COMP207
S0126,COMP211
S0126,MATH101
S0126,MATH102
S0126,MATH106
S0126,MATH205
S0126,MATH301
S0127,COMP106
S0127,COMP207
S0127,COMP301
S0127,COMP302
S0127,MATH102
S0127,MATH108
S0127,MATH114
S0127,MATH205
S0127,MATH210
S0127,MATH211
S0127,MATH301
S0128,COMP209
S0128,COMP301
S0128,COMP302
S0128,MATH103
S0128,MATH105
S0128,MATH107
S0128,MATH113
S0128,MATH201
S0128,MATH211
S0129,COMP101
S0129,COMP106
S0129,COMP202
S0129,COMP302
S0129,MATH204
S0129,MATH211
S0129,MATH301
S0130,COMP301
S0130,COMP302
S0130,MATH105
S0130,MATH106
S0130,MATH111
S0130,MATH206
S0130,MATH301
S0131,COMP117
S0131,COMP208
S0131,COMP210
S0131,COMP301
S0132,COMP301
S0132,COMP302
S0132,MATH101
S0132,MATH103
S0132,MATH105
S0133,COMP110
S0133,COMP112
S0133,COMP117
S0133,COMP205
S0133,COMP302
S0133,MATH301
S0134,COMP110
S0134,COMP116
S0134,COMP117
S0134,COMP302
S0134,MATH108
S0134,MATH109
S0134,MATH110
S0134,MATH204
S0134,MATH208
S0134,MATH211
S0135,COMP101
S0135,COMP104
S0135,COMP108
S0135,COMP113
S0135,MATH102
S0135,MATH109
S0135,MATH113
S0135,MATH208
S0136,COMP109
S0136,COMP113
S0136,COMP201
S0136,COMP211
S0136,COMP302
S0136,MATH101
S0136,MATH109
S0136,MATH206
S0136,MATH209
S0136,MATH301
S0137,COMP101
S0137,COMP103
S0137,COMP110
S0137,COMP302
S0137,MATH203
S0137,MATH205
S0137,MATH211
S0137,MATH301
S0138,COMP301
S0138,COMP302
S0138,MATH103
S0138,MATH104
S0138,MATH108
S0138,MATH111
S0138,MATH301
S0139,MATH211
S0139,MATH212
S0139,MATH301
S0140,COMP203
S0140,COMP212
S0140,COMP301
S0140,COMP302
S0140,MATH106
S0140,MATH114
S0140,MATH208
S0140,MATH209
S0140,MATH301
S0141,COMP103
S0141,COMP111
S0141,COMP114
S0141,COMP202
S0141,COMP207
S0141,COMP302
S0141,MATH103
S0141,MATH105
S0141,MATH113
S0141,MATH207
S0142,COMP116
S0142,COMP201
S0142,COMP205
S0142,COMP302
S0142,MATH301
S0143,COMP204
S0143,COMP209
S0143,COMP301
S0143,MATH102
S0143,MATH106
S0143,MATH110
S0143,MATH111
S0143,MATH205
S0143,MATH210
S0144,COMP103
S0144,COMP107
S0144,COMP109
S0144,COMP207
S0144,COMP208
S0144,COMP210
S0144,MATH103
S0144,MATH105
S0144,MATH208
S0144,MATH301
S0145,COMP102
S0145,COMP104
S0145,COMP207
S0145,COMP209
S0145,COMP210
S0145,COMP212
S0145,MATH103
S0145,MATH116
S0145,MATH209
S0146,COMP115
S0146,COMP202
S0146,COMP301
S0146,COMP302
S0146,MATH109
S0146,MATH201
S0146,MATH207
S0146,MATH301
S0147,COMP113
S0147,COMP202
S0147,COMP204
S0147,MATH101
S0147,MATH110
S0147,MATH204
S0147,MATH212
S0148,COMP116
S0148,COMP202
S0148,COMP205
S0148,COMP212
S0148,MATH106
S0148,MATH202
S0149,COMP110
S0149,COMP114
S0149,COMP302
S0149,MATH109
S0149,MATH114
S0149,MATH206
S0149,MATH209
S0149,MATH212
S0150,COMP111
S0150,COMP114
S0150,COMP116
S0150,COMP117
S0150,MATH205
S0150,MATH209
S0150,MATH210
S0150,MATH301
S0151,COMP301
S0151,COMP302
S0151,MATH103
S0151,MATH211
S0151,MATH212
S0152,COMP112
S0152,COMP113
S0152,COMP114
S0152,COMP208
S0152,MATH102
S0152,MATH105
S0152,MATH201
S0152,MATH204
S0152,MATH207
S0152,MATH301
S0153,COMP108
S0153,COMP109
S0153,COMP201
S0153,COMP207
S0153,MATH114
S0153,MATH115
S0153,MATH203
S0153,MATH206
S0153,MATH209
S0153,MATH301
S0154,COMP101
S0154,COMP104
S0154,COMP110
S0154,COMP205
S0154,COMP207
S0154,COMP302
S0154,MATH107
S0154,MATH110
S0154,MATH203
S0154,MATH206
S0154,MATH207
S0155,COMP105
S0155,COMP207
S0155,COMP210
S0155,COMP302
S0155,MATH102
S0155,MATH110
S0155,MATH115
S0155,MATH301
S0156,COMP101
S0156,COMP103
S0156,COMP104
S0156,COMP116
S0156,COMP207
S0156,MATH114
S0156,MATH201
S0156,MATH208
S0156,MATH211
S0157,COMP111
S0157,COMP113
S0157,COMP204
S0157,COMP205
S0157,COMP208
S0157,MATH102
S0157,MATH108
S0157,MATH114
S0157,MATH204
S0158,COMP301
S0158,COMP302
S0158,MATH106
S0158,MATH201
S0158,MATH206
S0159,COMP201
S0159,COMP204
S0159,COMP207
S0159,COMP301
S0159,COMP302
S0159,MATH106
S0159,MATH107
S0159,MATH111
S0159,MATH206
S0160,COMP102
S0160,COMP204
S0160,COMP205
S0160,MATH205
S0160,MATH208
S0160,MATH209
S0161,COMP114
S0161,COMP116
S0161,COMP302
S0161,MATH113
S0161,MATH204
S0161,MATH210
S0161,MATH211
S0161,MATH301
S0162,COMP117
S0162,COMP206
S0162,COMP207
S0162,COMP211
S0162,MATH111
S0162,MATH112
S0162,MATH201
S0162,MATH204
S0162,MATH209
S0163,COMP104
S0163,COMP105
S0163,COMP111
S0163,COMP211
S0163,MATH107
S0163,MATH109
S0163,MATH203
S0163,MATH212
S0164,COMP114
S0164,COMP116
S0164,COMP210
S0164,MATH301
S0165,COMP107
S0165,COMP203
S0165,MATH102
S0165,MATH201
S0165,MATH202
S0165,MATH301
S0166,COMP301
S0166,COMP302
S0166,MATH106
S0166,MATH205
S0166,MATH211
S0167,COMP102
S0167,COMP104
S0167,COMP105
S0167,COMP205
S0167,COMP207
S0167,COMP212
S0167,MATH301
S0168,COMP102
S0168,COMP116
S0168,COMP202
S0168,COMP203
S0168,COMP207
S0168,MATH106
S0168,MATH115
S0168,MATH202
S0168,MATH205
S0169,COMP105
S0169,COMP114
S0169,COMP204
S0169,COMP208
S0169,COMP209
S0169,COMP302
S0169,MATH107
S0169,MATH109
S0169,MATH113
S0169,MATH201
S0169,MATH208
S0170,COMP302
S0170,MATH112
S0170,MATH301
S0171,MATH108
S0171,MATH109
S0171,MATH204
S0171,MATH211
S0171,MATH301
S0172,COMP114
S0172,COMP117
S0172,COMP206
S0172,COMP301
S0172,MATH107
S0172,MATH202
S0172,MATH208
S0173,COMP106
S0173,COMP109
S0173,COMP112
S0173,COMP206
S0173,MATH110
S0173,MATH112
S0174,COMP102
S0174,COMP110
S0174,COMP112
S0174,COMP116
S0174,COMP202
S0174,MATH301
S0175,COMP301
S0175,COMP302
S0175,MATH110
S0175,MATH116
S0175,MATH301
S0176,COMP102
S0176,COMP203
S0176,MATH104
S0176,MATH108
S0176,MATH301
S0177,COMP103
S0177,COMP108
S0177,COMP115
S0177,COMP201
S0177,COMP204
S0177,COMP206
S0177,MATH107
S0177,MATH111
S0177,MATH113
S0177,MATH301
S0178,COMP107
S0178,COMP110
S0178,COMP112
S0178,COMP211
S0178,COMP301
S0178,COMP302
S0178,MATH108
S0178,MATH114
S0178,MATH209
S0178,MATH301
S0179,COMP204
S0179,COMP210
S0179,COMP301
S0179,MATH104
S0179,MATH105
S0179,MATH108
S0179,MATH114
S0179,MATH202
S0180,COMP301
S0180,MATH111
S0180,MATH114
S0180,MATH115
S0180,MATH116
S0181,COMP107
S0181,COMP115
S0181,COMP206
S0181,COMP209
S0181,COMP210
S0181,COMP301
S0181,COMP302
S0182,COMP203
S0182,COMP206
S0182,COMP207
S0182,COMP302
S0182,MATH101
S0182,MATH108
S0182,MATH204
S0182,MATH208
S0183,COMP106
S0183,COMP109
S0183,COMP112
S0183,COMP116
S0183,MATH301
S0184,COMP111
S0184,COMP203
S0184,COMP301
S0184,COMP302
S0184,MATH103
S0184,MATH107
S0184,MATH201
S0184,MATH206
S0184,MATH301
S0185,COMP106
S0185,COMP116
S0185,COMP301
S0185,MATH301
S0186,COMP104
S0186,COMP117
S0186,COMP208
S0186,COMP301
S0186,COMP302
S0186,MATH101
S0186,MATH111
S0186,MATH115
S0186,MATH206
S0187,COMP107
S0187,COMP115
S0187,COMP208
S0187,MATH101
S0187,MATH106
S0187,MATH110
S0187,MATH201
S0187,MATH204
S0188,COMP102
S0188,COMP203
S0188,COMP204
S0188,COMP209
S0188,COMP211
S0188,COMP302
S0188,MATH106
S0188,MATH108
S0188,MATH109
S0188,MATH204
S0188,MATH211
S0189,COMP101
S0189,COMP105
S0189,COMP114
S0189,COMP211
S0189,COMP301
S0189,COMP302
S0189,MATH101
S0189,MATH109
S0189,MATH212
S0189,MATH301
S0190,COMP103
S0190,COMP108
S0190,COMP114
S0190,COMP209
S0190,MATH110
S0190,MATH112
S0190,MATH113
S0190,MATH301
S0191,COMP102
S0191,COMP111
S0191,COMP117
S0191,COMP205
S0191,MATH101
S0191,MATH105
S0191,MATH115
S0191,MATH301
S0192,COMP105
S0192,COMP109
S0192,COMP112
S0192,COMP302
S0192,MATH103
S0192,MATH201
S0192,MATH207
S0192,MATH209
S0193,COMP301
S0193,COMP302
S0193,MATH101
S0193,MATH102
S0193,MATH115
S0193,MATH208
S0194,COMP104
S0194,COMP106
S0194,COMP111
S0194,COMP205
S0194,COMP301
S0194,MATH301
S0195,COMP108
S0195,COMP109
S0195,COMP302
S0195,MATH102
S0195,MATH110
S0195,MATH115
S0195,MATH211
S0195,MATH212
S0195,MATH301
S0196,COMP102
S0196,COMP106
S0196,COMP110
S0196,COMP301
S0196,MATH109
S0196,MATH212
S0197,COMP105
S0197,COMP108
S0197,COMP114
S0197,COMP301
S0197,MATH106
S0197,MATH111
S0197,MATH112
S0197,MATH202
S0197,MATH212
S0198,COMP101
S0198,COMP109
S0198,COMP116
S0198,MATH101
S0198,MATH110
S0198,MATH202
S0198,MATH205
S0198,MATH209
S0198,MATH301
S0199,COMP101
S0199,COMP102
S0199,COMP105
S0199,COMP108
S0199,COMP202
S0199,MATH114
S0199,MATH201
S0199,MATH207
S0200,COMP106
S0200,COMP116
S0200,COMP206
S0200,COMP211
S0200,MATH103
S0200,MATH110
S0200,MATH116
S0200,MATH212
S0200,MATH301
S0201,COMP206
S0201,COMP209
S0201,COMP301
S0201,COMP302
S0201,MATH107
S0201,MATH108
S0201,MATH112
S0201,MATH212
S0202,COMP102
S0202,COMP103
S0202,COMP209
S0202,COMP212
S0202,COMP301
S0202,COMP302
S0202,MATH105
S0202,MATH107
S0202,MATH110
S0202,MATH209
S0202,MATH301
S0203,COMP102
S0203,COMP112
S0203,COMP206
S0203,MATH107
S0203,MATH109
S0203,MATH301
S0204,COMP209
S0204,COMP301
S0204,COMP302
S0204,MATH106
S0204,MATH109
S0204,MATH114
S0204,MATH205
S0205,COMP103
S0205,COMP208
S0205,COMP302
S0205,MATH106
S0205,MATH115
S0205,MATH203
